0.558292	0	0.0534779	0.0911849	-0.0246064
0.562906	0.690773	0.137404	0.10091	-0.0214835
0.56752	2.12685	0.277886	0.10658	-0.0120496
0.572134	3.56294	0.418369	0.112251	-0.00261566
0.576748	4.86354	0.525125	0.109169	-0.00604275
0.581362	6.15691	0.630083	0.105621	-0.0101558
0.585976	7.26988	0.693601	0.0995282	-0.00814663
0.59059	8.13139	0.699357	0.0898894	0.00239639
0.595204	8.99291	0.705112	0.0802506	0.0129394
0.599818	9.53313	0.664008	0.0705698	0.00539345
0.604432	10.0321	0.616878	0.0608835	-0.00447824
0.609046	10.4494	0.565912	0.0520729	-0.00647425
0.61366	10.7182	0.507957	0.0448574	0.00587475
0.618274	10.987	0.450003	0.0376419	0.0182238
0.622888	11.1534	0.398351	0.0316214	0.00808151
0.627502	11.2977	0.348056	0.0258582	-0.006905
0.632116	11.4243	0.301374	0.0208142	-0.012571
0.63673	11.5074	0.263484	0.0175211	0.00445632
0.641344	11.5905	0.225595	0.014228	0.0214837
0.645958	11.6523	0.195625	0.0110495	0.00989633
0.650572	11.7073	0.168163	0.00790737	-0.0107523
0.655186	11.7595	0.142651	0.00514295	-0.0212848
0.6598	11.8024	0.123747	0.00365862	0.0024651
0.664414	11.8454	0.104842	0.00217429	0.026215
0.669028	11.8852	0.089777	0.000307217	0.0138052
0.673642	11.9237	0.0763869	-0.00172687	-0.0143833
0.678256	11.962	0.0637389	-0.00354896	-0.0325415
0.68287	11.9995	0.0548588	-0.00429482	0.000223757
0.687484	12.0369	0.0459787	-0.00504068	0.032989
0.692098	12.0747	0.0386584	-0.0064223	0.0206658
0.696712	12.1126	0.0322429	-0.00817268	-0.0178087
0.701326	12.1506	0.0260606	-0.00977993	-0.0478409
0.70594	12.1894	0.0219491	-0.010117	-0.00294853
0.710553	12.2283	0.0178375	-0.0104541	0.0419438
0.715167	12.2678	0.0143127	-0.0118077	0.0313615
0.719781	12.3077	0.0112311	-0.0139294	-0.0211351
0.724395	12.3477	0.00819059	-0.0159604	-0.06931
0.729009	12.3884	0.00618966	-0.015692	-0.0080024
0.733623	12.4292	0.00418872	-0.0154236	0.0533052
0.738237	12.4701	0.00249969	-0.0170502	0.0473229
0.742851	12.5113	0.00111478	-0.0205246	-0.0242672
0.747465	12.5525	-0.00027014	-0.0239989	-0.0958572
0.752079	12.5935	-0.00155814	-0.0222573	-0.0161856
0.756693	12.6346	-0.00284362	-0.0203802	0.0674149
0.761307	12.6752	-0.00367559	-0.022412	0.0707445
0.765921	12.7153	-0.00393744	-0.029358	-0.0268378
0.770535	12.7554	-0.00419928	-0.036304	-0.12442
0.775149	12.7936	-0.00556085	-0.0311128	-0.0292397
0.779763	12.8316	-0.00702934	-0.0247416	0.0846815
0.784377	12.8683	-0.00755434	-0.026696	0.104847
0.788991	12.9028	-0.00653831	-0.0422489	-0.0281236
0.793605	12.9373	-0.00552227	-0.0578017	-0.161094
0.798219	12.9671	-0.00746555	-0.0444494	-0.0496744
0.802833	12.996	-0.00993885	-0.0259199	0.105516
0.807447	13.0223	-0.0106283	-0.0249611	0.154267
0.812061	13.0431	-0.00746478	-0.0619547	-0.0268903
0.816675	13.0639	-0.00430122	-0.0989483	-0.208048
0.821289	13.0749	-0.00711507	-0.0672128	-0.0811301
0.825903	13.0833	-0.0115679	-0.0166322	0.13026
0.830517	13.0875	-0.0130806	-0.00183832	0.225657
0.835131	13.0795	-0.00591995	-0.092615	-0.0211235
0.839745	13.0715	0.0012407	-0.183392	-0.267904
0.844359	13.0451	-0.00221118	-0.112205	-0.12885
0.848973	13.0117	-0.00975912	0.0214943	0.159124
0.853587	12.9725	-0.013212	0.0868549	0.328595
0.858201	12.9085	0.000807506	-0.139362	-0.00754435
0.862815	12.8444	0.014827	-0.365579	-0.343684
0.867429	12.7473	0.0126813	-0.214495	-0.200231
0.872043	12.6331	0.00214209	0.132495	0.192241
0.876657	12.5123	-0.00479872	0.363692	0.477084
0.881271	12.3463	0.0130892	-0.204083	0.0192873
0.885885	12.1802	0.0309772	-0.771859	-0.438509
0.890499	11.9563	0.0495016	-0.47208	-0.305382
0.895113	11.693	0.0684593	0.418374	0.230077
0.899727	11.4255	0.0759148	1.16201	0.692112
0.904341	11.0964	-0.086862	-0.267189	0.0674776
0.908955	10.7674	-0.249639	-1.69639	-0.557157
0.913569	10.4343	-0.721855	-0.852513	-0.455415
0.918183	10.0975	-1.46667	1.99384	0.286228
0.922797	9.76077	-2.21149	4.8402	1.02787
